week,A week is a period of time that lasts seven days.
weeks,The plural form of week; more than one week.
weep,To weep is to cry or bawl.
weigh,"When you weigh something, you find out its weight."
weight,The weight of something is how heavy it is.
weld,"weld (plural welds)
A herb (Reseda luteola) related to mignonette, growing in Europe, and to some extent in America, used to make a yellow dye.
The yellow coloring matter or dye extracted from this plant."
welfare,"Someone's welfare is their health, safety, and other things the make them happy."
well,In a good way.
welt,"welt (third-person singular simple present welts, present participle welting, simple past and past participle welted)
(intransitive, obsolete) To roll; revolve"
went,The past tense of go.
wept,The past tense and past participle of weep.
were,A form of the verb be used about the person you are talking to.
west,"The direction that the sun sets; from north, 90º to the left.

Synonym: occident


Antonyms: east and orient"
wet,"If something is wet it has some water or other liquid on it.

Antonym: dry"
whale,A whale is a large animal that lives in the ocean.
wharf,"wharf (plural wharves or wharfs)
A man-made landing place for ships on a shore or river bank.BancroftCommerce pushes its wharves into the sea.TennysonOut upon the wharfs they came, / Knight and burgher, lord and dame.
BancroftCommerce pushes its wharves into the sea.
TennysonOut upon the wharfs they came, / Knight and burgher, lord and dame.
The bank of a river, or the shore of the sea.Shakespearethe fat weed that roots itself in ease on Lethe wharf
Shakespearethe fat weed that roots itself in ease on Lethe wharf"
what,What is used to ask for information about things.
wheat,A kind of grain that is used to make flour for bread.
wheels,The plural form of wheel; more than one wheel.
when,At which time
whenever,every time
where,You use where to ask for the place that something is located.
which,You use which to ask for the selection of one or more members of some set.
whiff,
while,"If 



x


{\displaystyle x}

 happens while 



y


{\displaystyle y}

 happens, they happen at the same time."
whine,"A whine is a long, complaining cry."
whines,The plural form of whine; more than one whine.
whip,"A whip is a long, thin leather instrument. A person uses it, with very quick motion, to give pain. A person uses it on a horse or another person as punishment."
whisk,"whisk (plural whisks)
A quick, light sweeping motion.With a quick whisk, she swept the cat from the pantry with her broom.
A kitchen utensil, made from stiff wire loops fixed to a handle, used for whipping (or a mechanical device with the same function).He used a whisk to whip up a light and airy souffle.
A bunch of twigs or hair etc, used as a brush.Peter dipped the whisk in lather and applied it to his face, so he could start shaving.
A small handheld broom with a small (or no) handle.I used a whisk to sweep the counter, then a push-broom for the floor.
A plane used by coopers for evening chines.
A kind of cape, forming part of a woman's dress.Samuel PepysMy wife in her new lace whisk.
Samuel PepysMy wife in her new lace whisk.
(archaic) An impertinent fellow.(Can we find and add a quotation of Halliwell to this entry?)"
whiskey,An alcoholic liquor made from fermented grain.
whisks,
whistle,A whistle is a sound like music. A person makes a whistling sound by blowing air when the person's mouth is in a little circle.
whistles,The plural form of whistle; more than one whistle.
white,White is one of the colors people can see:
whites,The plural form of white; more than one white.
Whitney,
Whitney's,
who,You use who to add a clause to explain more about the person or people you're talking about.
whom,Whom is the object form of who.
whoop,To whoop is to call out a noise in excitement.
whose,Whose is used to ask what person something belongs to.
why,Used to ask the reason for something.
wick,"wick (countable and uncountable, plural wicks)
A bundle, twist, braid, or woven strip of cord, fabric, fibre/fiber, or other porous material in a candle, oil lamp, kerosene heater, or the like, that draws up liquid fuel, such as melted tallow, wax, or the oil, delivering it to the base of the flame for conversion to gases and burning; any other length of material burned for illumination in small successive portions.Trim the wick fairly short, so that the flame does not smoke.SpenserBut true it is, that when the oil is spent / The light goes out, and wick is thrown away.
SpenserBut true it is, that when the oil is spent / The light goes out, and wick is thrown away.
Any piece of porous material that conveys liquid by capillary action; e.g. a strip of gauze placed in a wound to serve as a drain.
(curling) A narrow opening in the field, flanked by other players' stones.
(curling) A shot where the played stone touches a stationary stone just enough that the played stone changes direction.
(slang) Penis.2008, Marcus Van Heller, Nest of Vixens, ISBN 9781596549449, p. 17:His wick was stone stiff.2009, Ira Robbins, Kick It Till It Breaks, Trouser Press, ISBN 9780984253913, p. 130:Her laugh wasn't cruel in tone, but it cut through Husk like a scalpel, withering his wick even further.
2008, Marcus Van Heller, Nest of Vixens, ISBN 9781596549449, p. 17:His wick was stone stiff.
2009, Ira Robbins, Kick It Till It Breaks, Trouser Press, ISBN 9780984253913, p. 130:Her laugh wasn't cruel in tone, but it cut through Husk like a scalpel, withering his wick even further."
wide,A wide thing is long from one side to the other side.
wife,A married woman.
wig,"A wig is a type of artificial hair. It can be worn by actors to change their hairstyle without affecting their original hairstyle, by people who do not have hair, or just to look better."
wild,If an animal or plant is wild it is not tame. This means it lives in nature and people have not changed it.
will,Will is usually used to say that you strongly expect something to happen in the future.
William,
willing,Ready to do something.
willingly,
Wilmington,
wilt,
wimp,"wimp (plural wimps)
(pejorative, slang) someone who lacks confidence, is weak, irresolute and wishy-washy
Alternative spelling of WIMP"
win,You win when you do better than other people.
winch,"winch (plural winches)
A machine consisting of a drum on an axle, a friction brake or ratchet and pawl, and a crank handle or prime mover (often an electric or hydraulic motor), with or without gearing, to give increased mechanical advantage when hauling on a rope or cable.
(nautical) A hoisting machine used for loading or discharging cargo, or for hauling in lines. (FM 55-501).2013, J. M. Coetzee, The Childhood of Jesus. Melbourne, Australia: The Text Publishing Company. chapter 27. p. 267.It runs on clattering steel tracks; the driver sits in a cab over the tracks, operating the controls that rotate the arm and turn the winch.
2013, J. M. Coetzee, The Childhood of Jesus. Melbourne, Australia: The Text Publishing Company. chapter 27. p. 267.It runs on clattering steel tracks; the driver sits in a cab over the tracks, operating the controls that rotate the arm and turn the winch.
A wince (machine used in dyeing or steeping cloth).
A kick, as of an animal, from impatience or uneasiness.(Can we find and add a quotation of Shelton to this entry?)"
